weight;word;color;url
23;<subject, core#broader, Works_about_nursing>;;
15;<subject, core#broader, Adventure_comedy_films_by_decade>;;
15;<subject, core#broader, Adventure_comedy_films>;;
32;<starring, isPrimaryTopicOf, Christopher_Walken>;;
65;<starring, spouse, Georgianne_Walken>;;
32;<starring, award, List_of_awards_and_nominations_received_by_Christopher_Walken>;;
32;<starring, depiction, ChristopherWalkenFeb08.jpg>;;
32;<starring, title, List_of_awards_and_nominations_received_by_Christopher_Walken>;;
32;<starring, sameAs, 85564897>;;
32;<starring, subject, American_tap_dancers>;;
32;<starring, notableWorks, Christopher_Walken_on_stage_and_screen>;;
27;<starring, birthPlace, Ireland>;;
13;<starring, subject, People_from_Gary,_Indiana>;;
51;<subject, core#broader, Death_in_fiction>;;
44;<starring, subject, People_born_with_cleft_palate>;;
13;<subject, core#broader, 1998_drama_films>;;
18;<starring, subject, Foreign_Service_brats>;;
16;<subject, core#broader, 1980s_coming-of-age_films>;;
33;<director, subject, Film_producers_from_Michigan>;;
21;<label, subject, Rhythm_and_blues_record_labels>;;
33;<writer, subject, 1940_births>;;
33;<director, subject, Companions_of_the_Order_of_Canada>;;
34;<producer, title, Academy_of_Motion_Picture_Arts_and_Sciences>;;
12;<writer, subject, 2005_deaths>;;
12;<starring, subject, English_expatriates_in_Switzerland>;;
12;<writer, subject, 1915_births>;;
12;<writer, subject, Academy_Honorary_Award_recipients>;;
12;<colorProcess, subject, Film_and_video_technology>;;
12;<producer, subject, Presidents_of_the_Academy_of_Motion_Picture_Arts_and_Sciences>;;
12;<subject, core#broader, Films_about_Catholicism>;;
12;<writer, subject, Burials_at_Westwood_Village_Memorial_Park_Cemetery>;;
12;<starring, subject, Actresses_from_Indiana>;;
53;<cinematography, subject, Officers_of_the_Order_of_the_British_Empire>;;
37;<subject, core#broader, Horror_thriller_films_by_decade>;;
6;<starring, subject, American_male_pianists>;;
6;<writer, subject, Screenwriting_instructors>;;
6;<subject, core#broader, Films_set_in_Central_America>;;
14;<starring, subject, American_publishers_(people)>;;
14;<starring, education, University_of_Wisconsin–Superior>;;
35;<cinematography, organization, Australian_Cinematographers_Society>;;
47;<starring, spouse, Kelly_Preston>;;
23;<starring, subject, John_Travolta>;;
23;<starring, relative, Ellen_Travolta>;;
23;<starring, isPrimaryTopicOf, John_Travolta>;;
23;<starring, award, List_of_awards_and_nominations_received_by_John_Travolta>;;
23;<starring, relatives, Margaret_Travolta>;;
23;<starring, image, clip_image002_thumb2.jpg>;;
23;<starring, subject, Travolta_family>;;
23;<starring, occupation, John_Travolta__PersonFunction__1>;;
23;<starring, title, List_of_awards_and_nominations_received_by_John_Travolta>;;
23;<starring, image, foto.php%3Fid=27&rbr=1250&idrf=64383>;;
24;<starring, subject, American_male_pop_singers>;;
18;<starring, sameAs, 117713609>;;
18;<starring, awards, List_of_awards_and_nominations_received_by_John_Travolta>;;
18;<starring, relative, Joey_Travolta>;;
18;<starring, depiction, John_Travolta_Deauville_2013_2.jpg>;;
18;<starring, relative, Margaret_Travolta>;;
18;<starring, image, x75139338736401939.jpg>;;
20;<cinematography, subject, People_from_Sydney>;;
18;<subject, core#broader, Films_set_in_the_San_Francisco_Bay_Area>;;
47;<cinematography, birthPlace, Los_Angeles>;;
33;<editing, occupation, Peter_E._Berger__PersonFunction__1>;;
16;<starring, subject, Pennsylvania_State_University_alumni>;;
31;<starring, almaMater, University_of_Houston>;;
16;<starring, subject, Socialist_feminists>;;
39;<editing, subject, 1944_births>;;
16;<editing, deathPlace, Calabasas,_California>;;
16;<starring, subject, Pasadena_City_College_alumni>;;
16;<starring, subject, Fellows_of_St_Catherine's_College,_Oxford>;;
16;<editing, subject, 2011_deaths>;;
31;<starring, subject, Bellaire_High_School_(Bellaire,_Texas)_alumni>;;
16;<starring, subject, African-American_television_personalities>;;
16;<editing, sameAs, 16977349>;;
16;<starring, subject, L'École_Internationale_de_Théâtre_Jacques_Lecoq_alumni>;;
16;<starring, subject, Film_directors_from_Pennsylvania>;;
16;<starring, subject, American_people_of_Lithuanian_descent>;;
13;<subject, core#broader, Romance_novels>;;
27;<cinematography, subject, Dutch_cinematographers>;;
27;<director, subject, American_theatre_directors>;;
13;<starring, subject, BAFTA_Outstanding_British_Contribution_to_Cinema_Award>;;
13;<subject, core#broader, Channel_4>;;
27;<musicComposer, subject, 1965_births>;;
13;<subject, core#broader, Independent_Spirit_Award_winners>;;
7;<producer, subject, American_people_of_Italian_descent>;;
13;<subject, core#broader, Political_comedy_films>;;
27;<director, subject, American_satirists>;;
37;<prevTitle, rev, AllMusic>;;
77;<writer, subject, English_male_screenwriters>;;
21;<starring, birthPlace, Oakland,_California>;;
35;<starring, subject, American_comics_writers>;;
21;<starring, subject, Members_of_the_Order_of_the_British_Empire>;;
57;<editing, awards, Academy_Award_for_Best_Film_Editing>;;
13;<editing, award, Saturn_Award_for_Best_Editing>;;
13;<editing, isPrimaryTopicOf, Paul_Hirsch_(film_editor)>;;
13;<editing, award, Academy_Award_for_Best_Editing>;;
27;<producer, deathPlace, London>;;
33;<subject, core#broader, Films_about_entertainers>;;
12;<starring, subject, People_from_Washington_Heights,_Manhattan>;;
21;<subject, core#broader, Films_produced_by_Roger_Birnbaum>;;
13;<writer, subject, Jewish_women_writers>;;
13;<subject, core#broader, Works_about_social_class>;;
13;<starring, stateOfOrigin, English_people>;;
27;<starring, nationality, English_people>;;
13;<starring, subject, People_from_the_East_Village,_Manhattan>;;
13;<starring, subject, 2013_deaths>;;
12;<music, subject, American_multi-instrumentalists>;;
12;<music, subject, American_rock_songwriters>;;
17;<musicComposer, subject, American_multi-instrumentalists>;;
16;<producer, subject, 20th-century_American_male_musicians>;;
16;<producer, subject, Male_film_score_composers>;;
16;<producer, subject, 20th-century_American_composers>;;
16;<producer, subject, American_film_score_composers>;;
16;<starring, subject, People_with_Asperger_syndrome>;;
10;<director, subject, American_women_television_writers>;;
10;<producer, subject, American_television_composers>;;
10;<producer, subject, Best_Original_Music_Score_Academy_Award_winners>;;
10;<artist, subject, Music_based_on_Star_Trek>;;
10;<artist, subject, Emmy_Award_winners>;;
33;<starring, subject, American_theatre_managers_and_producers>;;
30;<editing, nationality, Americans>;;
15;<editing, stateOfOrigin, Americans>;;
15;<producer, subject, American_army_personnel_of_World_War_II>;;
7;<subject, core#broader, Demons_in_popular_culture>;;
7;<subject, core#broader, Mythology_in_film>;;
7;<music, award, _Tomb_Raider>;;
7;<musicComposer, subject, New_Zealand_composers>;;
7;<musicComposer, award, Sin_City_(film)>;;
7;<music, isPrimaryTopicOf, Graeme_Revell>;;
7;<musicComposer, subject, People_educated_at_Auckland_Grammar_School>;;
7;<subject, core#broader, Films_scored_by_New_Zealand_composers>;;
7;<music, award, Freddy_vs._Jason>;;
7;<music, award, Pineapple_Express_(film)>;;
7;<music, award, _Miami>;;
7;<music, subject, People_educated_at_Auckland_Grammar_School>;;
7;<music, subject, Industrial_musicians>;;
7;<music, subject, Male_musicians>;;
7;<musicComposer, subject, Television_composers>;;
7;<musicComposer, award, _Tomb_Raider>;;
7;<music, sameAs, 85829093>;;
7;<musicComposer, award, Venice_Film_Festival>;;
4;<starring, subject, LGBT_actresses>;;
4;<musicComposer, before, Thomas_Newman>;;
4;<musicComposer, subject, German_expatriates_in_the_United_Kingdom>;;
4;<musicComposer, website, hanszimmer.com>;;
4;<musicComposer, recordLabel, Bleeding_Fingers_Music>;;
4;<musicComposer, label, Bleeding_Fingers_Music>;;
4;<musicComposer, subject, German_Jews>;;
4;<musicComposer, subject, German_expatriates_in_the_United_States>;;
4;<musicComposer, subject, 20th-century_German_composers>;;
4;<musicComposer, label, Remote_Control_Productions_(American_company)>;;
4;<subject, core#broader, Hans_Zimmer>;;
4;<musicComposer, subject, 21st-century_German_composers>;;
4;<musicComposer, subject, Officers_Crosses_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany>;;
9;<musicComposer, birthPlace, Frankfurt>;;
4;<musicComposer, subject, German_male_classical_composers>;;
4;<musicComposer, subject, Musicians_from_Frankfurt>;;
4;<musicComposer, homepage, hanszimmer.com>;;
4;<musicComposer, soundRecording, Hans_Zimmer__Sound__1>;;
4;<musicComposer, subject, People_educated_at_Hurtwood_House>;;
4;<musicComposer, isPrimaryTopicOf, Hans_Zimmer>;;
4;<musicComposer, subject, Hans_Zimmer>;;
4;<musicComposer, depiction, Hans_Zimmer_2010.jpg>;;
4;<musicComposer, sameAs, 74039886>;;
4;<musicComposer, subject, DreamWorks_Animation_people>;;
68;<starring, subject, Everyday_life>;;
135;<starring, genre, Cringe_comedy>;;
67;<starring, depiction, Eddie_Murphy_by_David_Shankbone.jpg>;;
67;<starring, title, List_of_awards_and_nominations_received_by_Eddie_Murphy>;;
67;<starring, subject, People_from_Roosevelt,_New_York>;;
69;<starring, subject, People_from_Bushwick,_Brooklyn>;;
67;<starring, isPrimaryTopicOf, Eddie_Murphy>;;
67;<starring, relatives, Charlie_Murphy>;;
67;<starring, subject, Eddie_Murphy>;;
67;<starring, subject, Sociology_of_race_and_ethnic_relations>;;
67;<starring, sameAs, 85574224>;;
67;<starring, subject, Sexual_intercourse>;;
67;<starring, subject, Marriage>;;
67;<starring, spouse, 1993_MTV_Movie_Awards>;;
15;<director, subject, 1940_births>;;
31;<subject, core#broader, Best_Actress_Academy_Award_winners>;;
7;<subject, core#broader, Best_Musical_or_Comedy_Actor_Golden_Globe_(film)_winners>;;
57;<editing, owl#differentFrom, Richard_Marx>;;
7;<starring, birthPlace, Richmond,_Virginia>;;
43;<editing, isPrimaryTopicOf, Richard_Marks>;;
43;<editing, occupation, Richard_Marks__PersonFunction__1>;;
57;<producer, subject, Best_Screenplay_Golden_Globe_winners>;;
29;<editing, sameAs, 14453518>;;
43;<editing, subject, 2018_deaths>;;
7;<productionCompany, subject, BAFTA_Outstanding_British_Contribution_to_Cinema_Award>;;
7;<studio, subject, BAFTA_Outstanding_British_Contribution_to_Cinema_Award>;;
77;<starring, subject, 1931_births>;;
21;<starring, subject, People_with_attention_deficit_hyperactivity_disorder>;;
18;<subject, core#broader, Treasure_hunters>;;
12;<starring, subject, Singers_from_Maryland>;;
12;<starring, subject, American_heavy_metal_singers>;;
12;<starring, subject, Musicians_from_Baltimore>;;
12;<starring, subject, African-American_female_singer-songwriters>;;
12;<starring, subject, Comedians_from_Maryland>;;
4;<subject, core#broader, Cinema_of_Massachusetts>;;
12;<starring, subject, American_male_writers>;;
9;<subject, core#broader, Amputees>;;
9;<subject, core#broader, Films_about_disability>;;
18;<cinematography, subject, Action_film_directors>;;
11;<screenplay, subject, 1959_births>;;
11;<starring, sameAs, 66485464>;;
11;<starring, subject, Musicians_from_Summit,_New_Jersey>;;
11;<starring, birthPlace, Summit,_New_Jersey>;;
11;<starring, subject, Vassar_College_alumni>;;
11;<starring, isPrimaryTopicOf, Meryl_Streep>;;
11;<starring, occupation, Meryl_Streep__PersonFunction__1>;;
11;<starring, child, Grace_Gummer>;;
11;<starring, title, List_of_awards_and_nominations_received_by_Meryl_Streep>;;
11;<starring, child, Louisa_Jacobson>;;
11;<starring, award, List_of_awards_and_nominations_received_by_Meryl_Streep>;;
11;<starring, awards, List_of_awards_and_nominations_received_by_Meryl_Streep>;;
23;<starring, education, Vassar_College>;;
11;<starring, depiction, Meryl_Streep_February_2016.jpg>;;
23;<starring, spouse, Don_Gummer>;;
11;<starring, works, Meryl_Streep_on_screen_and_stage>;;
23;<starring, partner, John_Cazale>;;
11;<starring, core#exactMatch, i97044>;;
11;<starring, subject, People_from_Bernardsville,_New_Jersey>;;
11;<starring, child, Henry_Wolfe>;;
11;<starring, subject, Bernards_High_School_alumni>;;
11;<starring, subject, Meryl_Streep>;;
11;<starring, subject, Non-alumni_attendees_of_Dartmouth_College>;;
11;<starring, child, Mamie_Gummer>;;
6;<artist, subject, UCLA_School_of_the_Arts_and_Architecture_alumni>;;
13;<subject, core#broader, Genetic_engineering_in_fiction>;;
13;<subject, core#broader, Films_about_science>;;
54;<subject, core#broader, Films_by_British_directors>;;
82;<genre, stylisticOrigins, Rhythm_and_blues>;;
6;<extra, subject, Skate_punk_groups>;;
6;<extra, subject, Pop_punk_groups_from_California>;;
5;<label, distributingCompany, Warner_Music_Group>;;
5;<label, distributor, Warner_Music_Group>;;
5;<label, distributingLabel, Warner_Music_Group>;;
19;<subject, core#broader, Comedy_road_movies>;;
10;<productionCompany, subject, 1990_establishments_in_California>;;
7;<label, subject, Classical_music_record_labels>;;
7;<writer, subject, BAFTA_winners_(people)>;;
15;<subject, core#broader, 2000s_drama_films>;;
9;<title, genre, Power_pop>;;
9;<starring, subject, American_people_of_Calabrian_descent>;;
9;<title, label, Epic_Records>;;
11;<title, recordLabel, Epic_Records>;;
9;<title, subject, Epic_Records_singles>;;
9;<subject, core#broader, Dance_films_by_country>;;
13;<starring, depiction, Jamie_Lee_Curtis_by_Gage_Skidmore.jpg>;;
25;<musicComposer, subject, Musicians_from_New_York_(state)>;;
27;<musicComposer, subject, USC_School_of_Cinematic_Arts_alumni>;;
13;<starring, isPrimaryTopicOf, Jamie_Lee_Curtis>;;
13;<starring, relative, Allegra_Curtis>;;
13;<starring, parent, Janet_Leigh>;;
13;<musicComposer, subject, 20th-century_American_bass_guitarists>;;
26;<starring, subject, University_of_the_Pacific_(United_States)_alumni>;;
37;<subject, core#broader, Films_based_on_American_comics>;;
40;<musicComposer, subject, 1946_births>;;
37;<subject, core#broader, Films_based_on_comics>;;
37;<musicComposer, subject, English_composers>;;
47;<starring, subject, Actresses_from_Massachusetts>;;
17;<writer, subject, Lead_guitarists>;;
8;<writer, subject, Alternative_rock_guitarists>;;
19;<producer, subject, 1936_births>;;
38;<director, subject, 1945_births>;;
12;<producer, subject, American_singer-songwriters>;;
16;<genre, derivatives, Synth-pop>;;
26;<genre, stylisticOrigins, Electric_blues>;;
25;<producer, subject, 20th-century_American_singers>;;
13;<writer, subject, Canadian_atheists>;;
15;<cinematography, birthPlace, New_York_(state)>;;
23;<starring, isPrimaryTopicOf, Harvey_Keitel>;;
10;<subject, core#broader, 1993_films>;;
12;<subject, core#broader, Science_fantasy_films>;;
48;<writer, award, Inkpot_Award>;;
13;<writer, subject, Film_directors_from_Minnesota>;;
13;<director, subject, Sibling_filmmakers>;;
13;<productionCompany, subject, Former_Lionsgate_subsidiaries>;;
29;<genre, stylisticOrigin, Contemporary_folk_music>;;
3;<subject, core#broader, Florida_in_fiction>;;
42;<director, subject, Male_actors_from_Atlanta>;;
42;<director, subject, Writers_from_Atlanta>;;
15;<director, subject, Morehouse_College_alumni>;;
30;<cinematography, subject, African-American_cinematographers>;;
15;<director, spouse, Tonya_Lewis_Lee>;;
30;<director, subject, Sports_spectators>;;
126;<productionCompany, location, New_York_(state)>;;
15;<producer, birthPlace, Atlanta>;;
15;<producer, relatives, Cinqué_Lee>;;
15;<producer, subject, Male_actors_from_Atlanta>;;
30;<director, education, Morehouse_College>;;
15;<producer, subject, People_from_Fort_Greene,_Brooklyn>;;
28;<writer, subject, African-American_television_producers>;;
15;<cinematography, subject, Howard_University_alumni>;;
15;<producer, works, Spike_Lee_filmography>;;
15;<director, works, Spike_Lee_filmography>;;
30;<director, subject, Screenwriters_from_Georgia_(U.S._state)>;;
15;<writer, subject, African-American_male_actors>;;
15;<producer, hometown, Brooklyn,_New_York>;;
30;<director, subject, People_from_Fort_Greene,_Brooklyn>;;
15;<producer, parent, Bill_Lee_(musician)>;;
15;<director, birthPlace, Atlanta>;;
15;<director, parent, Bill_Lee_(musician)>;;
15;<producer, title, List_of_awards_and_nominations_received_by_Spike_Lee>;;
15;<producer, sameAs, 100242985>;;
15;<director, parents, Bill_Lee_(musician)>;;
15;<producer, subject, Sports_spectators>;;
15;<director, subject, People_from_the_Upper_East_Side>;;
15;<productionCompany, areaServed, World>;;
15;<productionCompany, regionServed, World>;;
15;<producer, subject, People_from_the_Upper_East_Side>;;
15;<director, award, List_of_awards_and_nominations_received_by_Spike_Lee>;;
15;<producer, spouse, Tonya_Lewis_Lee>;;
15;<director, relatives, David_Lee_(still_photographer)>;;
30;<director, relative, Joie_Lee>;;
15;<director, relative, David_Lee_(still_photographer)>;;
15;<director, title, List_of_awards_and_nominations_received_by_Spike_Lee>;;
15;<director, relatives, Malcolm_D._Lee>;;
15;<productionCompany, isPrimaryTopicOf, 40_Acres_and_a_Mule_Filmworks>;;
15;<producer, subject, African-American_film_producers>;;
15;<producer, subject, Spike_Lee>;;
11;<subject, American_documentary_films>;;
13;<subject, ITC_Entertainment_films>;;
15;<producer, subject, 1966_births>;;
25;<starring, subject, British_male_Shakespearean_actors>;;
44;<cinematography, subject, 1941_births>;;
15;<starring, almaMater, Boston_University>;;
15;<starring, subject, Mensans>;;
19;<subject, core#broader, Films_about_intelligence_agencies>;;
13;<writer, subject, African-American_film_directors>;;
21;<writer, almaMater, USC_School_of_Cinematic_Arts>;;
21;<distributor, subject, 1978_establishments_in_California>;;
21;<distributor, subject, American_companies_established_in_1978>;;
21;<distributor, subject, Metromedia>;;
21;<distributor, subject, Entertainment_companies_established_in_2014>;;
10;<starring, subject, Male_actors_from_Santa_Barbara,_California>;;
12;<subject, core#broader, Films_about_reptiles>;;
12;<starring, subject, Canadian_television_personalities>;;
12;<starring, subject, Orthodox_Jews>;;
12;<starring, subject, 21st-century_American_pianists>;;
12;<starring, subject, American_jazz_pianists>;;
12;<starring, subject, Apple_Inc._advertising>;;
12;<starring, subject, Jazz_musicians_from_Pennsylvania>;;
31;<music, instrument, Trumpet>;;
31;<musicComposer, instrument, Trumpet>;;
31;<subject, core#broader, 1990s_martial_arts_films>;;
8;<subject, core#broader, Fiction_about_murder>;;
8;<starring, subject, Canadian_people_of_Ukrainian_descent>;;
8;<starring, restingPlace, Holy_Cross_Cemetery,_Culver_City>;;
8;<starring, deathPlace, Mexico>;;
8;<starring, subject, Burials_at_Holy_Cross_Cemetery,_Culver_City>;;
13;<screenplay, birthPlace, United_States>;;
13;<starring, subject, Members_of_the_Order_of_Canada>;;
13;<writer, occupation, Author>;;
13;<starring, subject, Male_actors_from_Nebraska>;;
13;<starring, subject, First_Nations_male_actors>;;
13;<starring, subject, Dora_Mavor_Moore_Award_winners>;;
5;<starring, subject, Feminist_musicians>;;
5;<subject, core#broader, Films_about_mammals>;;
20;<starring, subject, Companions_of_the_Order_of_Australia>;;
5;<productionCompany, subject, American_male_screenwriters>;;
3;<musicComposer, subject, Thornton_School_of_Music_faculty>;;
3;<music, subject, Thornton_School_of_Music_faculty>;;
2;<musicComposer, subject, 1922_births>;;
111;<director, subject, Activists_from_California>;;
2;<subject, core#broader, New_Mexico_culture>;;
2;<starring, subject, Swedish_male_film_actors>;;
16;<starring, subject, New_Zealand_male_film_actors>;;
16;<starring, subject, 21st-century_New_Zealand_male_actors>;;
16;<starring, subject, 20th-century_New_Zealand_male_actors>;;
2;<musicComposer, subject, American_people_of_Ukrainian-Jewish_descent>;;
2;<musicComposer, subject, Walden_School_(New_York_City)_alumni>;;
2;<musicComposer, isPrimaryTopicOf, Elmer_Bernstein>;;
44;<starring, subject, LGBT_entertainers_from_England>;;
8;<subject, core#broader, Films_about_society>;;
8;<subject, core#broader, Films_about_transport_disasters>;;
8;<subject, core#broader, Films_set_on_airplanes>;;
12;<starring, subject, Deaths_from_emphysema>;;
12;<subject, core#broader, Romantic_fantasy_films_by_decade>;;
25;<subject, American_children's_drama_films>;;
49;<starring, subject, Male_actors_from_Indianapolis>;;
49;<starring, subject, Upper_Canada_College_alumni>;;
49;<starring, subject, People_from_Eureka,_California>;;
49;<starring, birthPlace, Indianapolis>;;
23;<starring, subject, DePaul_University_alumni>;;
91;<cinematography, subject, American_Jews>;;
13;<subject, core#broader, Africa_in_fiction>;;
13;<starring, birthPlace, Sydney>;;
84;<productionCompany, location, New_York_City>;;
6;<music, occupation, Orchestrator>;;
6;<musicComposer, occupation, Orchestrator>;;
16;<writer, education, New_York_University>;;
5;<music, genre, Film_music>;;
5;<starring, subject, 2015_deaths>;;
5;<music, subject, 2020_deaths>;;
18;<starring, subject, English_video_game_actresses>;;
63;<starring, subject, African-American_singer-songwriters>;;
19;<musicComposer, subject, African-American_record_producers>;;
34;<writer, subject, Recipients_of_the_Praemium_Imperiale>;;
34;<director, birthPlace, Detroit>;;
28;<director, education, AFI_Conservatory>;;
14;<subject, core#broader, Federal_Bureau_of_Investigation_in_fiction>;;
12;<subject, core#broader, Films_about_law_enforcement>;;
8;<director, subject, Juilliard_School_alumni>;;
6;<distributor, subject, Film_production_companies_of_the_United_Kingdom>;;
13;<editing, deathPlace, Santa_Monica,_California>;;
26;<editing, subject, Emmy_Award_winners>;;
8;<distributor, type, Privately_held_company>;;
21;<writer, subject, 1943_births>;;
21;<director, subject, American_expatriates_in_England>;;
13;<starring, subject, Monument_Records_artists>;;
13;<writer, subject, EMI_Records_artists>;;
25;<title, subject, 1964_songs>;;
106;<producer, subject, 1996_deaths>;;
106;<producer, subject, People_from_Smithtown,_New_York>;;
100;<producer, isPrimaryTopicOf, Albert_R._Broccoli>;;
100;<producer, subject, 1909_births>;;
100;<producer, child, Barbara_Broccoli>;;
3;<subject, core#broader, Works_about_lawyers>;;
60;<music, subject, University_High_School_(Los_Angeles)_alumni>;;
60;<music, subject, People_from_Baldwin_Hills,_Los_Angeles>;;
60;<musicComposer, sameAs, 12496007>;;
60;<musicComposer, subject, University_High_School_(Los_Angeles)_alumni>;;
60;<music, genre, List_of_television_theme_music>;;
60;<musicComposer, isPrimaryTopicOf, Danny_Elfman>;;
60;<music, subject, Fonda_family>;;
60;<musicComposer, genre, Popular_music>;;
60;<musicComposer, subject, People_from_Baldwin_Hills,_Los_Angeles>;;
60;<music, subject, Elfman_family>;;
60;<musicComposer, subject, Elfman_family>;;
60;<music, instrument, Trombone>;;
5;<musicComposer, instrument, Percussion_section>;;
5;<music, title, List_of_awards_and_nominations_received_by_Danny_Elfman>;;
5;<musicComposer, subject, Fonda_family>;;
5;<music, sameAs, 12496007>;;
5;<musicComposer, title, List_of_awards_and_nominations_received_by_Danny_Elfman>;;
6;<genre, derivative, Indie_pop>;;
23;<title, subject, UK_Singles_Chart_number-one_singles>;;
20;<genre, stylisticOrigin, Garage_rock>;;
6;<extra, label, EMI_Records>;;
13;<producer, subject, American_people_of_Scottish_descent>;;
17;<extra, subject, English_new_wave_musical_groups>;;
13;<starring, subject, 1913_births>;;
13;<starring, subject, Best_British_Actor_BAFTA_Award_winners>;;
13;<producer, subject, 2016_deaths>;;
13;<studio, website, >;;
13;<productionCompany, owners, The_Walt_Disney_Company>;;
13;<studio, homepage, >;;
13;<subject, core#broader, 1930s_films>;;
21;<starring, education, Boston_University>;;
13;<producer, subject, American_environmentalists>;;
13;<writer, subject, Deaths_from_cancer_in_New_York_(state)>;;
35;<starring, almaMater, Webber_Douglas_Academy_of_Dramatic_Art>;;
21;<producer, subject, New_York_(state)_Democrats>;;
13;<starring, subject, 21st-century_English_singers>;;
13;<starring, subject, English_female_singers>;;
27;<starring, education, Bedales_School>;;
13;<starring, subject, Collegiate_School_(New_York)_alumni>;;
13;<starring, education, Webber_Douglas_Academy_of_Dramatic_Art>;;
13;<starring, subject, People_educated_at_Bedales_School>;;
13;<starring, subject, English_singer-songwriters>;;
35;<starring, birthPlace, Marylebone>;;
13;<screenplay, subject, University_of_Iowa_alumni>;;
13;<country, subject, Member_states_of_the_Union_for_the_Mediterranean>;;
13;<country, subject, Member_states_of_the_Council_of_Europe>;;
13;<country, subject, Federal_constitutional_republics>;;
26;<producer, Walt_Disney>;;
13;<starring, subject, People_from_Benton_Harbor,_Michigan>;;
13;<starring, birthPlace, Benton_Harbor,_Michigan>;;
13;<writer, subject, Women_television_directors>;;
24;<starring, spouse, David_Claessen>;;
12;<starring, subject, Radio_personalities_from_New_Jersey>;;
12;<starring, occupation, Whoopi_Goldberg__PersonFunction__1>;;
12;<writer, subject, Columbia_University_School_of_the_Arts_alumni>;;
12;<starring, child, Alex_Martin>;;
12;<starring, subject, African-American_non-fiction_writers>;;
12;<starring, spouse, 66th_Academy_Awards>;;
12;<starring, title, List_of_awards_and_nominations_received_by_Whoopi_Goldberg>;;
12;<starring, subject, African-American_radio_personalities>;;
12;<starring, subject, American_people_of_Bissau-Guinean_descent>;;
12;<starring, subject, People_from_West_Orange,_New_Jersey>;;
12;<starring, sameAs, 29726138>;;
12;<starring, subject, Geffen_Records_artists>;;
12;<starring, depiction, Whoopi_Goldberg_at_a_NYC_No_on_Proposition_8_Rally.jpg>;;
19;<starring, subject, Women_radio_presenters>;;
12;<starring, subject, Social_critics>;;
13;<starring, subject, Hunter_College_High_School_alumni>;;
22;<starring, hometown, New_York_(state)>;;
8;<starring, residence, United_States>;;
8;<writer, birthPlace, Brooklyn>;;
8;<starring, subject, 21st-century_French_male_actors>;;
13;<studio, isPrimaryTopicOf, Columbia_Pictures>;;
13;<studio, parentCompany, Sony_Pictures>;;
5;<subject, core#broader, 1950s_in_film>;;
5;<subject, core#broader, Fiction_set_in_the_1950s>;;
5;<subject, core#broader, Works_set_in_the_1950s>;;
31;<starring, relative, Rain_Phoenix>;;
31;<starring, subject, Phoenix_family>;;
31;<starring, relatives, Rain_Phoenix>;;
62;<starring, birthPlace, San_Juan,_Puerto_Rico>;;
31;<starring, relative, Summer_Phoenix>;;
31;<starring, subject, Male_actors_from_San_Juan,_Puerto_Rico>;;
31;<starring, relative, Liberty_Phoenix>;;
25;<starring, education, Royal_Academy_of_Dramatic_Art>;;
21;<productionCompany, isPrimaryTopicOf, United_Artists>;;
21;<productionCompany, subject, Mass_media_companies_established_in_1919>;;
21;<productionCompany, subject, Charlie_Chaplin>;;
21;<productionCompany, subject, Mary_Pickford>;;
21;<productionCompany, product, Film_distribution>;;
21;<productionCompany, founders, Mary_Pickford>;;
21;<productionCompany, parentCompany, Metro-Goldwyn-Mayer>;;
21;<productionCompany, subject, 1919_establishments_in_California>;;
21;<productionCompany, products, Film_distribution>;;
21;<productionCompany, subject, Metro-Goldwyn-Mayer_subsidiaries>;;
21;<productionCompany, depiction, Fairbanks_-_Pickford_-_Chaplin_-_Griffith.png>;;
21;<productionCompany, subject, United_Artists>;;
21;<productionCompany, subject, D._W._Griffith>;;
21;<productionCompany, foundedBy, Charlie_Chaplin>;;
21;<productionCompany, foundedBy, Douglas_Fairbanks>;;
21;<productionCompany, location, Beverly_Hills,_California>;;
21;<productionCompany, foundedBy, D._W._Griffith>;;
21;<productionCompany, founders, Douglas_Fairbanks>;;
21;<distributor, hqLocationCity, Beverly_Hills,_California>;;
21;<productionCompany, sameAs, 130284490>;;
21;<distributor, depiction, MGM_Tower.jpg>;;
21;<distributor, owl#differentFrom, MGM_Distribution>;;
21;<productionCompany, subject, Entertainment_companies_established_in_1919>;;
21;<distributor, sameAs, 129762115>;;
21;<productionCompany, parent, Metro-Goldwyn-Mayer>;;
21;<productionCompany, foundedBy, Mary_Pickford>;;
21;<productionCompany, subject, 1981_mergers_and_acquisitions>;;
21;<productionCompany, founders, Charlie_Chaplin>;;
21;<productionCompany, founders, D._W._Griffith>;;
6;<subject, Films_set_in_Ireland>;;
8;<productionCompany, subject, Film_producers_from_New_York_(state)>;;
8;<studio, subject, Film_producers_from_New_York_(state)>;;
15;<musicComposer, subject, 2004_deaths>;;
15;<music, subject, 2004_deaths>;;
18;<subject, core#broader, Fictional_houses>;;
27;<cinematography, subject, Primetime_Emmy_Award_winners>;;
37;<extra, instrument, Keyboard_instrument>;;
68;<productionCompany, formerName, Famous_Players_Film_Company>;;
124;<productionCompany, homepage, www.paramount.com>;;
68;<productionCompany, keyPerson, Jim_Gianopulos>;;
68;<productionCompany, subsid, Simon_&_Schuster>;;
68;<productionCompany, foundedBy, Adolph_Zukor>;;
