weight;word;color;url
106;<country, largestCity, New_York_City>;;
106;<country, languagesType, National_language>;;
106;<country, house, United_States_Senate>;;
106;<country, label, Mormonism>;;
106;<country, ethnicGroup, Multiracial_Americans>;;
106;<country, topLevelDomain, .gu>;;
106;<country, topLevelDomain, .pr>;;
106;<country, event, United_States__HistoricalEvent__7>;;
106;<country, leaderTitle, Speaker_of_the_United_States_House_of_Representatives>;;
106;<country, event, United_States__HistoricalEvent__5>;;
106;<country, ethnicGroup, Pacific_Islander_Americans>;;
106;<country, ethnicGroup, Hispanic_and_Latino_Americans>;;
106;<country, label, Catholic_Church_in_the_United_States>;;
106;<country, topLevelDomain, .vi>;;
41;<starring, Andie_MacDowell>;;
33;<starring, subject, Voight_family>;;
61;<starring, subject, Catholic_University_of_America_alumni>;;
178;<starring, subject, Deaths_from_cancer_in_California>;;
27;<subject, core#broader, Christmas_films_by_decade>;;
16;<subject, core#broader, 1990s_in_Christianity>;;
55;<director, subject, Deaths_from_cancer_in_California>;;
84;<writer, subject, 1972_births>;;
16;<nextTitle, subject, American_sequel_films>;;
64;<starring, subject, Canadian_expatriates_in_the_United_Kingdom>;;
16;<subject, core#broader, Films_set_in_universities_and_colleges>;;
16;<subject, core#broader, Films_set_in_schools>;;
171;<starring, subject, Actresses_from_London>;;
16;<starring, subject, LGBT_male_actors>;;
16;<starring, subject, American_contraltos>;;
50;<subject, core#broader, Trilogies>;;
27;<subject, core#broader, Psychological_thriller_films_by_country>;;
135;<writer, subject, Best_Adapted_Screenplay_BAFTA_Award_winners>;;
16;<subject, core#broader, Biographical_drama_films>;;
50;<subject, core#broader, Films_whose_writer_won_the_Best_Screenplay_BAFTA_Award>;;
16;<subject, core#broader, Biographical_drama_films_by_decade>;;
16;<music, deathPlace, Los_Angeles>;;
16;<musicComposer, deathPlace, Los_Angeles>;;
33;<subject, core#broader, Cultural_depictions_of_military_officers>;;
16;<starring, subject, Donaldson_Award_winners>;;
23;<writer, recordLabel, MCA_Records>;;
23;<writer, label, MCA_Records>;;
92;<writer, subject, Best_Director_AACTA_International_Award_winners>;;
40;<subject, core#broader, American_fantasy-comedy_films>;;
121;<subject, core#broader, 1980s_science_fiction_films>;;
125;<cinematography, subject, 1941_births>;;
33;<distributor, subject, 2006_mergers_and_acquisitions>;;
33;<distributor, parentCompany, Amblin_Partners>;;
33;<distributor, foundedBy, David_Geffen>;;
33;<distributor, product, Film_industry>;;
33;<distributor, subject, Former_Viacom_subsidiaries>;;
33;<distributor, subject, DreamWorks_Pictures>;;
33;<distributor, subsidiary, Go_Fish_Pictures>;;
33;<distributor, division, DreamWorks_Television>;;
33;<distributor, subject, Reliance_Entertainment_subsidiaries>;;
33;<distributor, products, Film_industry>;;
33;<distributor, founders, David_Geffen>;;
16;<distributor, subject, Mass_media_companies_established_in_1994>;;
16;<distributor, subject, Steven_Spielberg>;;
33;<subject, core#broader, 2000s_action_films>;;
16;<genre, stylisticOrigin, Blues>;;
16;<genre, stylisticOrigin, Folk_music>;;
16;<genre, subject, Rock_music_genres>;;
99;<genre, subject, Musical_improvisation>;;
101;<cinematography, subject, 1943_births>;;
16;<musicComposer, subject, 20th-century_Italian_male_musicians>;;
16;<music, subject, David_di_Donatello_winners>;;
16;<music, subject, Italian_film_score_composers>;;
16;<subject, core#broader, Films_scored_by_Italian_composers>;;
16;<musicComposer, subject, 20th-century_Italian_composers>;;
38;<musicComposer, recordLabel, Columbia_Records>;;
27;<musicComposer, label, Columbia_Records>;;
57;<producer, subject, Male_actors_from_New_York_City>;;
16;<distributor, depiction, CarlLaemmle.jpg>;;
16;<distributor, sameAs, 128325484>;;
16;<distributor, wikiPageRedirects, Universal_Pictures>;;
23;<writer, subject, Male_actors_from_Toronto>;;
57;<label, parent, Concord_Music_Group>;;
57;<label, distributingLabel, Craft_Recordings>;;
70;<director, subject, American_people_of_Lithuanian_descent>;;
31;<starring, subject, Action_choreographers>;;
23;<starring, subject, American_hapkido_practitioners>;;
23;<starring, subject, Converts_to_Islam_from_Christianity>;;
23;<starring, subject, Shotokan_practitioners>;;
23;<starring, subject, American_former_Muslims>;;
23;<starring, subject, African-American_former_Christians>;;
23;<starring, subject, Tax_protesters_in_the_United_States>;;
23;<starring, isPrimaryTopicOf, Wesley_Snipes>;;
23;<starring, subject, American_capoeira_practitioners>;;
23;<starring, subject, Male_actors_from_Orlando,_Florida>;;
23;<starring, sameAs, 74043258>;;
64;<starring, subject, People_from_Alpine,_New_Jersey>;;
23;<starring, depiction, Wesleysnipes_cropped_2009.jpg>;;
57;<starring, subject, State_University_of_New_York_at_Purchase_alumni>;;
23;<starring, birthPlace, Orlando,_Florida>;;
23;<starring, subject, People_acquitted_of_fraud>;;
23;<starring, subject, American_people_convicted_of_tax_crimes>;;
40;<starring, subject, American_entertainers_of_Cuban_descent>;;
16;<starring, subject, Actresses_from_Long_Beach,_California>;;
27;<starring, birthPlace, San_Diego,_California>;;
16;<director, subject, Screenwriters_from_Pennsylvania>;;
129;<starring, subject, American_people_of_Spanish_descent>;;
55;<writer, subject, 21st-century_American_guitarists>;;
33;<writer, subject, American_male_bass_guitarists>;;
16;<extra, subject, Asylum_Records_artists>;;
16;<extra, recordLabel, Asylum_Records>;;
33;<writer, subject, American_rock_singers>;;
133;<writer, subject, American_male_singers>;;
74;<starring, subject, Canadian_Roman_Catholics>;;
16;<extra, subject, Musical_groups_disestablished_in_2002>;;
16;<subject, core#broader, Pregnancy_films>;;
23;<writer, subject, American_women_film_producers>;;
33;<writer, subject, 21st-century_American_non-fiction_writers>;;
57;<genre, isPrimaryTopicOf, Soundtrack>;;
33;<starring, subject, Breast_cancer_survivors>;;
16;<starring, subject, 1933_births>;;
10;<studio, isPrimaryTopicOf, Regency_Enterprises>;;
10;<producer, isPrimaryTopicOf, Arnon_Milchan>;;
10;<productionCompany, type, Associate_company>;;
10;<productionCompany, depiction, New-regency-facebook-share.jpg>;;
10;<starring, subject, Male_actors_from_Austin,_Texas>;;
16;<subject, core#broader, 1990s_crime_comedy_films>;;
122;<subject, core#broader, 1990s_police_films>;;
16;<starring, subject, People_with_scoliosis>;;
10;<starring, subject, Actresses_from_Maryland>;;
33;<writer, education, University_of_Southern_California>;;
10;<editing, deathPlace, France>;;
27;<music, genre, Avant_garde_music>;;
27;<subject, core#broader, Films_about_organized_crime_by_country>;;
44;<starring, birthPlace, St._Louis,_Missouri>;;
16;<productionCompany, product, Motion_pictures>;;
33;<productionCompany, locationCity, Santa_Monica,_California>;;
64;<writer, subject, American_people_of_Italian_descent>;;
64;<writer, subject, French-language_film_directors>;;
64;<writer, subject, Film_producers_from_Tennessee>;;
64;<writer, subject, Best_Screenplay_AACTA_International_Award_winners>;;
64;<writer, subject, American_agnostics>;;
64;<writer, subject, Commandeurs_of_the_Ordre_des_Arts_et_des_Lettres>;;
64;<writer, subject, Western_(genre)_writers>;;
40;<starring, subject, Warner_Records_artists>;;
16;<writer, subject, Academy_Honorary_Award_recipients>;;
20;<distributor, October_Films>;;
20;<subject, French_independent_films>;;
23;<writer, subject, American_documentary_filmmakers>;;
50;<subject, core#broader, Incest_in_fiction>;;
62;<writer, subject, American_pop_singers>;;
10;<extra, occupation, Musician>;;
27;<writer, subject, 21st-century_American_actresses>;;
34;<writer, subject, 20th-century_male_singers>;;
27;<writer, subject, 20th-century_American_pianists>;;
10;<writer, recordLabel, Island_Records>;;
10;<writer, subject, American_film_score_composers>;;
27;<label, subject, Contemporary_R&B_record_labels>;;
27;<writer, subject, Feminist_musicians>;;
27;<writer, instrument, Singing>;;
34;<writer, subject, 21st-century_American_male_musicians>;;
51;<extra, subject, American_female_country_singers>;;
44;<writer, subject, 1962_births>;;
34;<writer, subject, American_female_pop_singers>;;
34;<writer, subject, American_country_singer-songwriters>;;
23;<producer, birthPlace, Chicago>;;
96;<starring, subject, Canadian_male_video_game_actors>;;
152;<distributor, subject, Mass_media_companies_established_in_1982>;;
16;<prevTitle, rev, AllMusic>;;
135;<distributor, divisions, TriStar_Productions>;;
64;<subject, core#broader, Parody_films>;;
84;<subject, core#broader, 1990s_speculative_fiction_films>;;
33;<starring, subject, American_rock_songwriters>;;
16;<subject, core#broader, Kidnapping_in_fiction>;;
10;<director, subject, 1960_births>;;
116;<extra, label, Atlantic_Records>;;
21;<music, subject, English_male_classical_composers>;;
10;<starring, subject, American_rock_singers>;;
124;<title, subject, UK_Singles_Chart_number-one_singles>;;
204;<director, subject, Officiers_of_the_Légion_d'honneur>;;
23;<subject, core#broader, Francis_Ford_Coppola>;;
223;<director, subject, Golden_Orange_Honorary_Award_winners>;;
47;<director, subject, American_people_of_Campanian_descent>;;
23;<subject, core#broader, American_Zoetrope>;;
23;<producer, subject, Canadian_television_personalities>;;
16;<producer, subject, American_people_of_Israeli_descent>;;
16;<producer, subject, People_with_acquired_American_citizenship>;;
16;<producer, subject, International_Emmy_Directorate_Award>;;
50;<subject, core#broader, Adventure_films_by_decade>;;
31;<musicComposer, subject, Yes_(band)_members>;;
40;<musicComposer, subject, Male_guitarists>;;
23;<director, subject, 2012_deaths>;;
23;<director, subject, Burials_at_Hollywood_Forever_Cemetery>;;
23;<director, subject, Film_directors_who_committed_suicide>;;
16;<starring, subject, People_from_Palm_Desert,_California>;;
10;<subject, core#broader, Films_set_in_medieval_England>;;
51;<starring, birthPlace, New_Orleans>;;
10;<subject, core#broader, Political_satire_films>;;
10;<subject, core#broader, American_satirical_films>;;
27;<subject, core#broader, Political_films>;;
51;<starring, subject, People_from_Nashville,_Tennessee>;;
51;<starring, education, Stanford_University>;;
27;<subject, core#broader, Films_about_politicians>;;
51;<starring, birthPlace, Louisiana>;;
27;<subject, core#broader, Films_about_democracy>;;
10;<director, subject, 1961_births>;;
120;<productionCompany, foundedBy, Kathleen_Kennedy_(producer)>;;
16;<productionCompany, sameAs, 159780097>;;
16;<productionCompany, founded, Los_Angeles>;;
16;<productionCompany, founded, United_States>;;
16;<productionCompany, subject, Entertainment_companies_established_in_1924>;;
16;<productionCompany, owningCompany, Sony_Corporation_of_America>;;
16;<productionCompany, foundedBy, Joe_Brandt>;;
16;<productionCompany, subject, 1989_mergers_and_acquisitions>;;
16;<productionCompany, subject, 1982_mergers_and_acquisitions>;;
16;<productionCompany, subject, Coca-Cola_acquisitions>;;
16;<productionCompany, homepage, sonypictures.com>;;
16;<productionCompany, subject, Columbia_Pictures>;;
16;<productionCompany, subsidiary, Ghost_Corps>;;
16;<productionCompany, owner, Sony_Corporation_of_America>;;
16;<productionCompany, industry, Film_Industry>;;
16;<productionCompany, founders, Joe_Brandt>;;
16;<productionCompany, isPrimaryTopicOf, Columbia_Pictures>;;
16;<productionCompany, headquarter, Sony_Pictures_Studios>;;
81;<starring, subject, LGBT_memoirists>;;
180;<music, instrument, Guitar>;;
301;<producer, restingPlace, Hollywood_Hills>;;
391;<producer, restingPlace, Forest_Lawn_Memorial_Park_(Hollywood_Hills)>;;
280;<producer, subject, American_racehorse_owners_and_breeders>;;
173;<producer, spouse, Gloria_Blondell>;;
142;<producer, subject, American_people_of_Calabrian_descent>;;
142;<producer, occupation, Albert_R._Broccoli__PersonFunction__1>;;
142;<producer, subject, BAFTA_winners_(people)>;;
16;<title, subject, Pop_ballads>;;
64;<extra, subject, American_country_singer-songwriters>;;
33;<title, subject, 1998_songs>;;
16;<subject, core#broader, Films_about_discrimination>;;
61;<starring, birthPlace, Massachusetts>;;
128;<music, subject, Hans_Zimmer>;;
128;<music, depiction, Hans_Zimmer_2010.jpg>;;
128;<music, subject, German_male_classical_composers>;;
128;<music, subject, People_educated_at_Hurtwood_House>;;
128;<music, homepage, hanszimmer.com>;;
134;<music, subject, 1957_births>;;
107;<music, sameAs, 74039886>;;
90;<music, subject, German_Jews>;;
90;<music, subject, Officers_Crosses_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany>;;
90;<music, subject, German_television_composers>;;
129;<music, birthPlace, Frankfurt>;;
90;<music, subject, 20th-century_German_composers>;;
73;<music, subject, German_expatriates_in_the_United_States>;;
105;<subject, core#broader, Metro-Goldwyn-Mayer>;;
16;<subject, core#broader, Films_about_nuclear_technology>;;
16;<subject, core#broader, Films_shot_in_the_Caribbean>;;
16;<subject, core#broader, Fiction_about_nuclear_war_and_weapons>;;
16;<productionCompany, subject, Organizations_awarded_an_Academy_Honorary_Award>;;
33;<cinematography, birthPlace, New_South_Wales>;;
10;<writer, occupation, Television_director>;;
10;<writer, subject, University_of_Toronto_alumni>;;
10;<producer, almaMater, New_York_University_Tisch_School_of_the_Arts>;;
51;<writer, subject, Writers_from_Toronto>;;
10;<subject, Independent_Spirit_Award_for_Best_Foreign_Film_winners>;;
16;<starring, subject, Country_Music_Hall_of_Fame_inductees>;;
16;<starring, subject, Southern_Methodist_University_alumni>;;
33;<starring, subject, Film_directors_from_Tennessee>;;
16;<starring, education, Southern_Methodist_University>;;
16;<starring, subject, Actresses_from_Memphis,_Tennessee>;;
50;<starring, subject, 20th-century_male_singers>;;
137;<subject, core#broader, Crime_films>;;
105;<subject, core#broader, Works_by_American_people>;;
105;<subject, core#broader, Cinema_of_the_United_States>;;
33;<distributor, subject, Film_distributors_of_the_United_Kingdom>;;
50;<distributor, location, London>;;
16;<distributor, homepage, www.uip.com>;;
64;<subject, core#broader, Cinema_of_France>;;
16;<distributor, divisions, CIC_Video>;;
16;<distributor, subject, Film_distributors_of_Poland>;;
33;<distributor, location, United_Kingdom>;;
33;<distributor, predecessor, Cinema_International_Corporation>;;
16;<producer, honorificSuffix, Order_of_the_British_Empire>;;
33;<distributor, isPrimaryTopicOf, United_International_Pictures>;;
33;<distributor, subject, Film_distributors_of_Italy>;;
16;<distributor, subject, Film_distributors_of_the_Netherlands>;;
16;<subject, core#broader, Films_by_British_producers>;;
50;<starring, subject, Fellows_of_the_Royal_Society_of_Arts>;;
16;<distributor, subject, Film_distributors_of_Germany>;;
16;<distributor, owners, NBCUniversal>;;
16;<distributor, division, CIC_Video>;;
16;<writer, subject, Film_directors_from_Texas>;;
10;<starring, subject, Arizona_State_University_alumni>;;
10;<starring, subject, Eastern_Arizona_College_alumni>;;
10;<starring, subject, Phoenix_College_alumni>;;
10;<starring, subject, Male_actors_from_Omaha,_Nebraska>;;
27;<starring, birthPlace, Omaha,_Nebraska>;;
31;<writer, subject, Secular_Jews>;;
62;<director, subject, Male_actors_of_Russian_descent>;;
31;<writer, subject, American_humorists>;;
31;<writer, subject, Male_actors_of_Russian_descent>;;
98;<writer, subject, Jewish_dramatists_and_playwrights>;;
48;<writer, subject, American_male_short_story_writers>;;
31;<writer, birthPlace, The_Bronx>;;
48;<writer, subject, 20th-century_American_musicians>;;
31;<writer, subject, 21st-century_American_musicians>;;
23;<starring, subject, Jewish_comedy_and_humor>;;
33;<starring, subject, Best_Actor_Genie_and_Canadian_Screen_Award_winners>;;
68;<writer, subject, Screenwriters_from_Pennsylvania>;;
33;<extra, occupation, Record_producer>;;
67;<director, subject, LGBT_screenwriters>;;
16;<extra, recordLabel, Sony_Music_Entertainment>;;
33;<starring, subject, English_atheists>;;
16;<starring, subject, Canadian_child_actresses>;;
48;<title, subject, 1977_singles>;;
31;<title, subject, 1996_singles>;;
40;<extra, genre, Dance-pop>;;
23;<title, label, Capitol_Records>;;
23;<title, subject, 1964_singles>;;
23;<title, format, Music_download>;;
23;<title, format, Maxi_single>;;
64;<extra, subject, Musical_groups_established_in_1990>;;
23;<title, recordLabel, Atlantic_Records>;;
23;<title, label, Atlantic_Records>;;
23;<title, subject, Atlantic_Records_singles>;;
23;<title, subject, Number-one_singles_in_South_Africa>;;
40;<title, subject, 1978_singles>;;
23;<title, subject, Billboard_Dance_Club_Songs_number-one_singles>;;
16;<title, recordLabel, EMI>;;
16;<title, subject, EMI_Records_singles>;;
16;<extra, subject, Singers_from_New_York_City>;;
64;<title, recordLabel, MCA_Records>;;
179;<writer, occupation, Richard_Maibaum__PersonFunction__1>;;
179;<writer, subject, 1909_births>;;
179;<writer, subject, 1991_deaths>;;
179;<writer, isPrimaryTopicOf, Richard_Maibaum>;;
78;<title, label, Elektra_Records>;;
115;<extra, label, Warner_Music_Group>;;
16;<extra, subject, Interscope_Records_artists>;;
152;<extra, subject, Skate_punk_groups>;;
16;<editing, awards, Academy_Award_for_Best_Film_Editing>;;
33;<editing, award, Saturn_Award_for_Best_Editing>;;
33;<editing, isPrimaryTopicOf, Paul_Hirsch_(film_editor)>;;
33;<editing, award, Academy_Award_for_Best_Editing>;;
33;<director, subject, Giallo_film_directors>;;
33;<editing, movement, New_Hollywood>;;
33;<editing, awards, Saturn_Award_for_Best_Editing>;;
16;<subject, core#broader, Films_about_human_development>;;
50;<subject, core#broader, Techno-thrillers>;;
16;<starring, subject, Irish_emigrants_to_the_United_States>;;
16;<starring, subject, Male_actors_from_San_Antonio>;;
16;<starring, subject, University_of_North_Texas_alumni>;;
60;<director, birthPlace, Los_Angeles>;;
38;<director, birthPlace, California>;;
33;<starring, subject, Actresses_from_Santa_Monica,_California>;;
242;<director, subject, 20th-century_American_comedians>;;
180;<director, subject, Comedians_from_California>;;
50;<writer, subject, Film_directors_from_New_Jersey>;;
57;<subject, core#broader, 20th_Century_Fox_film_series>;;
68;<writer, birthPlace, Los_Angeles>;;
34;<starring, subject, American_expatriates_in_Japan>;;
33;<starring, subject, American_male_jazz_musicians>;;
16;<starring, subject, Best_Actress_AACTA_International_Award_winners>;;
33;<starring, subject, 2019_deaths>;;
23;<starring, subject, Canadian_expatriate_actresses_in_the_United_States>;;
21;<cinematography, subject, American_people_of_Polish-Jewish_descent>;;
21;<cinematography, birthPlace, Kraków>;;
10;<cinematography, knownFor, The_Big_Red_One>;;
32;<cinematography, knownFor, Snakes_on_a_Plane>;;
10;<cinematography, birthPlace, Poland>;;
21;<cinematography, occupation, Adam_Greenberg_(cinematographer)__PersonFunction__1>;;
10;<cinematography, knownFor, Rush_Hour_(1998_film)>;;
10;<cinematography, subject, American_people_of_Israeli_descent>;;
105;<artist, subject, Jewish_American_classical_composers>;;
16;<musicComposer, subject, Virgin_Records_artists>;;
16;<music, subject, Virgin_Records_artists>;;
16;<music, genre, Electronic_music>;;
33;<director, subject, 1944_births>;;
33;<director, subject, Australian_film_directors>;;
16;<subject, core#broader, Films_by_Australian_directors>;;
208;<starring, subject, African-American_male_comedians>;;
40;<musicComposer, label, Verve_Records>;;
40;<musicComposer, recordLabel, Verve_Records>;;
57;<starring, subject, American_people_of_Cameroonian_descent>;;
33;<subject, core#broader, 1970s_crime_films>;;
107;<starring, subject, American_people_of_Canadian_descent>;;
118;<distributor, subject, Mass_media_companies_established_in_2004>;;
33;<productionCompany, subject, 1995_establishments_in_California>;;
33;<productionCompany, subject, Entertainment_companies_established_in_1995>;;
16;<starring, subject, Best_Supporting_Actor_AACTA_Award_winners>;;
33;<starring, subject, Australian_people_of_Irish_descent>;;
16;<starring, subject, 21st-century_Australian_singers>;;
16;<starring, subject, New_Zealand_male_film_actors>;;
16;<starring, subject, 21st-century_New_Zealand_male_actors>;;
16;<starring, subject, New_Zealand_male_television_actors>;;
16;<starring, subject, New_Zealand_people_of_English_descent>;;
16;<starring, subject, 20th-century_New_Zealand_male_actors>;;
50;<starring, subject, Alumni_of_Queen's_University_Belfast>;;
16;<starring, subject, English_people_of_American_descent>;;
33;<subject, core#broader, Nonlinear_narrative_films_by_country>;;
33;<starring, subject, People_from_Dulwich>;;
40;<starring, subject, Film_directors_from_London>;;
33;<starring, subject, Recipients_of_the_Praemium_Imperiale>;;
15;<distributor, The_Rank_Organisation>;;
64;<subject, core#broader, American_monster_movies>;;
10;<editing, isPrimaryTopicOf, Peter_Honess>;;
55;<editing, nationality, United_Kingdom>;;
10;<editing, subject, People_educated_at_Queen's_College,_Taunton>;;
10;<editing, occupation, Peter_Honess__PersonFunction__1>;;
27;<editing, stateOfOrigin, United_Kingdom>;;
10;<screenplay, subject, 1950_births>;;
10;<editing, sameAs, 101204861>;;
10;<starring, subject, American_beekeepers>;;
16;<starring, subject, English_film_directors>;;
16;<starring, subject, Male_actors_from_Salford>;;
16;<subject, core#broader, Best_Drama_Actress_Golden_Globe_(film)_winners>;;
16;<subject, core#broader, Medicine_and_health_in_fiction>;;
67;<screenplay, subject, Jewish_American_screenwriters>;;
16;<subject, core#broader, Works_about_nursing>;;
51;<starring, subject, American_photographers>;;
125;<title, genre, Funk>;;
135;<editing, subject, English_film_editors>;;
57;<cinematography, stateOfOrigin, United_Kingdom>;;
114;<cinematography, nationality, United_Kingdom>;;
23;<subject, core#broader, 1960s_films>;;
16;<country, governmentType, Parliamentary_system>;;
16;<country, subject, Countries_in_Europe>;;
16;<country, isPartOf, target>;;
33;<country, governmentType, Unitary_state>;;
16;<country, subject, Member_states_of_the_Union_for_the_Mediterranean>;;
16;<country, subject, Member_states_of_the_Council_of_Europe>;;
39;<subject, core#broader, Slapstick_films>;;
39;<starring, subject, 1926_births>;;
31;<starring, subject, Canadian_people_of_Danish_descent>;;
31;<starring, subject, American_male_deaf_actors>;;
31;<starring, sameAs, 120620479>;;
31;<starring, subject, Male_actors_from_Phoenix,_Arizona>;;
31;<starring, subject, Royal_Canadian_Air_Force_personnel_of_World_War_II>;;
31;<starring, occupation, Leslie_Nielsen__PersonFunction__1>;;
31;<starring, subject, 2010_deaths>;;
31;<starring, subject, Canadian_people_of_Welsh_descent>;;
31;<starring, relative, Erik_Nielsen>;;
31;<starring, birthPlace, Regina,_Saskatchewan>;;
31;<starring, subject, Film_producers_from_Arizona>;;
31;<starring, subject, Male_actors_from_the_Northwest_Territories>;;
31;<starring, relative, Jean_Hersholt>;;
31;<starring, depiction, Leslie_Nielsen.jpg>;;
31;<starring, subject, Infectious_disease_deaths_in_Florida>;;
31;<starring, isPrimaryTopicOf, Leslie_Nielsen>;;
31;<starring, subject, Victoria_School_of_Performing_and_Visual_Arts_alumni>;;
31;<starring, subject, Royal_Canadian_Air_Force_personnel>;;
31;<starring, deathPlace, Fort_Lauderdale,_Florida>;;
31;<starring, subject, Male_actors_from_Regina,_Saskatchewan>;;
16;<starring, residence, Manhattan>;;
16;<starring, subject, Male_actors_from_Edmonton>;;
33;<producer, subject, Chevaliers_of_the_Ordre_des_Arts_et_des_Lettres>;;
33;<producer, subject, Stop_motion_animators>;;
33;<producer, subject, Disney_people>;;
67;<producer, subject, American_animated_film_producers>;;
16;<producer, subject, American_animated_film_directors>;;
39;<writer, subject, New_York_University_alumni>;;
235;<starring, genre, Physical_comedy>;;
128;<starring, genre, Comedy_music>;;
33;<cinematography, subject, European_Film_Award_for_Best_Cinematographer_winners>;;
16;<starring, title, List_of_awards_and_nominations_received_by_Hugh_Grant>;;
33;<starring, almaMater, New_College,_Oxford>;;
16;<starring, occupation, Hugh_Grant__PersonFunction__1>;;
33;<starring, partner, Elizabeth_Hurley>;;
16;<starring, subject, Alumni_of_New_College,_Oxford>;;
16;<starring, subject, People_from_Chiswick>;;
16;<starring, sameAs, 85474561>;;
33;<starring, subject, People_educated_at_Latymer_Upper_School>;;
33;<starring, education, Latymer_Upper_School>;;
16;<starring, subject, People_associated_with_the_News_International_phone_hacking_scandal>;;
16;<starring, birthPlace, England_national_rugby_union_team>;;
16;<starring, depiction, Hugh_Grant_2014.jpg>;;
16;<starring, isPrimaryTopicOf, Hugh_Grant>;;
171;<starring, subject, American_Shakespearean_actresses>;;
79;<starring, subject, American_people_of_Swiss-German_descent>;;
86;<starring, birthPlace, Santa_Ana,_California>;;
78;<starring, subject, People_from_Woodside,_California>;;
156;<starring, spouse, David_E._Kelley>;;
156;<starring, spouse, Peter_Horton>;;
78;<starring, subject, People_from_Midway_City,_California>;;
78;<starring, family, Dedee_Pfeiffer>;;
78;<starring, title, List_of_awards_and_nominations_received_by_Michelle_Pfeiffer>;;
78;<starring, depiction, Michelle_Pfeiffer_2007.jpg>;;
78;<starring, subject, Golden_West_College_alumni>;;
78;<starring, occupation, Michelle_Pfeiffer__PersonFunction__1>;;
78;<starring, sameAs, 71499905>;;
78;<starring, subject, American_beauty_pageant_winners>;;
78;<starring, isPrimaryTopicOf, Michelle_Pfeiffer>;;
78;<starring, subject, Actresses_from_Santa_Ana,_California>;;
78;<starring, award, List_of_awards_and_nominations_received_by_Michelle_Pfeiffer>;;
78;<starring, awards, List_of_awards_and_nominations_received_by_Michelle_Pfeiffer>;;
33;<subject, core#broader, Coming-of-age_comedy-drama_films>;;
33;<subject, core#broader, American_coming-of-age_drama_films>;;
33;<subject, core#broader, American_coming-of-age_comedy_films>;;
10;<subject, core#broader, LGBT-related_romance_films>;;
10;<subject, core#broader, American_teen_comedy_films>;;
10;<subject, core#broader, American_teen_drama_films>;;
10;<subject, core#broader, Romantic_comedy_films>;;
27;<subject, core#broader, 1990s_coming-of-age_comedy_films>;;
50;<starring, subject, Actresses_from_Virginia>;;
40;<music, subject, Songwriters_from_New_York_(state)>;;
159;<writer, subject, California_Democrats>;;
78;<writer, subject, Officiers_of_the_Légion_d'honneur>;;
50;<editing, subject, Place_of_birth_missing>;;
33;<editing, subject, 2007_deaths>;;
33;<subject, core#broader, American_crime_drama_films>;;
57;<producer, subject, Writers_from_Detroit>;;
40;<producer, subject, Best_Original_Screenplay_Academy_Award_winners>;;
16;<musicComposer, recordLabel, GRP_Records>;;
16;<musicComposer, label, GRP_Records>;;
54;<studio, subject, United_Artists>;;
54;<studio, foundedBy, D._W._Griffith>;;
33;<subject, core#broader, Supernatural_films>;;
16;<subject, core#broader, Films_about_undead>;;
16;<subject, core#broader, 1980s_independent_films>;;
10;<extra, hometown, Massachusetts>;;
10;<genre, derivative, Orchestral_pop>;;
16;<subject, core#broader, 1997_films>;;
40;<starring, subject, Male_actors_from_St._Louis>;;
64;<starring, subject, 2008_deaths>;;
16;<editing, owl#differentFrom, Richard_Marx>;;
49;<producer, depiction, Albert_Cubby_Broccoli_1976_crop.JPG>;;
16;<type, subject, Film_scores>;;
16;<type, isPrimaryTopicOf, Film_score>;;
48;<artist, deathPlace, California>;;
64;<artist, subject, Decca_Records_artists>;;
33;<cinematography, subject, 1934_births>;;
16;<writer, subject, Best_Screenplay_BAFTA_Award_winners>;;
16;<starring, subject, United_States_Army_officers>;;
40;<artist, subject, Emmy_Award_winners>;;
33;<subject, core#broader, Films_set_on_airplanes>;;
16;<artist, subject, 1929_births>;;
16;<artist, subject, Monument_Records_artists>;;
16;<subject, core#broader, Detective_films_by_country>;;
16;<starring, subject, American_people_of_Lucanian_descent>;;
47;<extra, recordLabel, BMG_Rights_Management>;;
47;<writer, subject, 21st-century_male_singers>;;
23;<writer, subject, Male_bass_guitarists>;;
47;<writer, subject, American_tenors>;;
58;<writer, genre, Hard_rock>;;
16;<cinematography, subject, USC_School_of_Cinematic_Arts_alumni>;;
16;<starring, birthPlace, Midland,_Texas>;;
16;<starring, subject, People_from_Midland,_Texas>;;
74;<extra, recordLabel, Sony_Music>;;
16;<extra, genre, Disco>;;
33;<extra, subject, American_funk_musical_groups>;;
16;<subject, core#broader, Courtroom_films>;;
16;<subject, core#broader, Works_about_lawyers>;;
16;<subject, core#broader, 1990s_in_law>;;
16;<subject, core#broader, Legal_films>;;
16;<subject, core#broader, Legal_films_by_decade>;;
57;<writer, subject, 1999_deaths>;;
50;<musicComposer, subject, British_film_score_composers>;;
50;<music, subject, British_film_score_composers>;;
16;<subject, core#broader, Books_adapted_into_films>;;
64;<producer, subject, Philanthropists_from_New_York_(state)>;;
23;<productionCompany, subject, American_companies_established_in_1981>;;
23;<productionCompany, division, Amblin_Television>;;
91;<productionCompany, parentCompany, Amblin_Partners>;;
23;<productionCompany, subject, 1981_establishments_in_California>;;
81;<studio, parentCompany, Amblin_Partners>;;
23;<studio, foundedBy, Kathleen_Kennedy_(producer)>;;
23;<productionCompany, divisions, Amblin_Television>;;
